Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:13:34,4073654, Ketinggian (Altitude) : 1959.68, Kemiringan (pitch) : 2.91, Kemiringan (roll) : 3.17
2026-05-21 10:13:35,4074658, Ketinggian (Altitude) : 1959.68, Kemiringan (pitch) : 2.30, Kemiringan (roll) : -6.83
2026-05-21 10:13:36,4075662, Ketinggian (Altitude) : 1959.69, Kemiringan (pitch) : 4.34, Kemiringan (roll) : -6.26
2026-05-21 10:13:37,4076666, Ketinggian (Altitude) : 1959.74, Kemiringan (pitch) : 3.74, Kemiringan (roll) : -5.66
2026-05-21 10:13:38,4077670, Ketinggian (Altitude) : 1959.77, Kemiringan (pitch) : 1.43, Kemiringan (roll) : 11.54
2026-05-21 10:13:39,4078674, Ketinggian (Altitude) : 1959.81, Kemiringan (pitch) : -18.92, Kemiringan (roll) : -28.77
2026-05-21 10:13:40,4079678, Ketinggian (Altitude) : 1959.87, Kemiringan (pitch) : 10.02, Kemiringan (roll) : 26.91
2026-05-21 10:13:41,4080682, Ketinggian (Altitude) : 1959.95, Kemiringan (pitch) : 7.61, Kemiringan (roll) : 3.86
2026-05-21 10:13:42,4081686, Ketinggian (Altitude) : 1960.04, Kemiringan (pitch) : 0.11, Kemiringan (roll) : 23.37
2026-05-21 10:13:43,4082690, Ketinggian (Altitude) : 1960.10, Kemiringan (pitch) : 4.81, Kemiringan (roll) : -5.91
2026-05-21 10:13:44,4083694, Ketinggian (Altitude) : 1960.20, Kemiringan (pitch) : 11.09, Kemiringan (roll) : 7.22
2026-05-21 10:13:45,4084698, Ketinggian (Altitude) : 1960.31, Kemiringan (pitch) : -10.77, Kemiringan (roll) : 42.54
2026-05-21 10:13:46,4085702, Ketinggian (Altitude) : 1960.40, Kemiringan (pitch) : 6.34, Kemiringan (roll) : 69.45
