Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:52:53,6432050, Ketinggian (Altitude) : 2020.25, Kemiringan (pitch) : 3.24, Kemiringan (roll) : 24.69
2026-05-21 10:52:54,6433054, Ketinggian (Altitude) : 2020.19, Kemiringan (pitch) : 12.49, Kemiringan (roll) : 22.28
2026-05-21 10:52:55,6434058, Ketinggian (Altitude) : 2020.13, Kemiringan (pitch) : -12.63, Kemiringan (roll) : 33.89
2026-05-21 10:52:56,6435062, Ketinggian (Altitude) : 2020.09, Kemiringan (pitch) : 1.40, Kemiringan (roll) : 16.40
2026-05-21 10:52:57,6436066, Ketinggian (Altitude) : 2020.03, Kemiringan (pitch) : 9.86, Kemiringan (roll) : 13.01
2026-05-21 10:52:58,6437070, Ketinggian (Altitude) : 2019.99, Kemiringan (pitch) : 4.93, Kemiringan (roll) : 17.58
2026-05-21 10:52:59,6438074, Ketinggian (Altitude) : 2019.96, Kemiringan (pitch) : 2.65, Kemiringan (roll) : 21.88
2026-05-21 10:53:00,6439078, Ketinggian (Altitude) : 2019.92, Kemiringan (pitch) : 8.73, Kemiringan (roll) : 31.31
2026-05-21 10:53:01,6440082, Ketinggian (Altitude) : 2019.86, Kemiringan (pitch) : 2.15, Kemiringan (roll) : 10.35
2026-05-21 10:53:02,6441086, Ketinggian (Altitude) : 2019.83, Kemiringan (pitch) : 17.96, Kemiringan (roll) : -6.20
2026-05-21 10:53:03,6442090, Ketinggian (Altitude) : 2019.78, Kemiringan (pitch) : 2.28, Kemiringan (roll) : -13.91
2026-05-21 10:53:04,6443094, Ketinggian (Altitude) : 2019.72, Kemiringan (pitch) : 16.61, Kemiringan (roll) : 4.00
2026-05-21 10:53:05,6444098, Ketinggian (Altitude) : 2019.68, Kemiringan (pitch) : 16.75, Kemiringan (roll) : -1.27
2026-05-21 10:53:06,6445102, Ketinggian (Altitude) : 2019.62, Kemiringan (pitch) : 20.61, Kemiringan (roll) : 1.21
2026-05-21 10:53:07,6446106, Ketinggian (Altitude) : 2019.59, Kemiringan (pitch) : 20.53, Kemiringan (roll) : 8.53
2026-05-21 10:53:08,6447110, Ketinggian (Altitude) : 2019.53, Kemiringan (pitch) : 10.29, Kemiringan (roll) : 8.95
2026-05-21 10:53:09,6448114, Ketinggian (Altitude) : 2019.50, Kemiringan (pitch) : 11.56, Kemiringan (roll) : -5.86
2026-05-21 10:53:10,6449118, Ketinggian (Altitude) : 2019.45, Kemiringan (pitch) : 9.03, Kemiringan (roll) : -3.48
2026-05-21 10:53:11,6450122, Ketinggian (Altitude) : 2019.40, Kemiringan (pitch) : 4.78, Kemiringan (roll) : -0.96
2026-05-21 10:53:12,6451126, Ketinggian (Altitude) : 2019.37, Kemiringan (pitch) : 2.99, Kemiringan (roll) : -1.60
2026-05-21 10:53:13,6452130, Ketinggian (Altitude) : 2019.33, Kemiringan (pitch) : 26.84, Kemiringan (roll) : -9.04
2026-05-21 10:53:14,6453134, Ketinggian (Altitude) : 2019.27, Kemiringan (pitch) : 5.97, Kemiringan (roll) : 4.26
2026-05-21 10:53:15,6454138, Ketinggian (Altitude) : 2019.24, Kemiringan (pitch) : 5.72, Kemiringan (roll) : 10.84
2026-05-21 10:53:16,6455142, Ketinggian (Altitude) : 2019.18, Kemiringan (pitch) : 5.99, Kemiringan (roll) : 7.02
2026-05-21 10:53:17,6456146, Ketinggian (Altitude) : 2019.17, Kemiringan (pitch) : 5.93, Kemiringan (roll) : 12.85
2026-05-21 10:53:18,6457150, Ketinggian (Altitude) : 2019.11, Kemiringan (pitch) : 2.16, Kemiringan (roll) : -1.52
2026-05-21 10:53:19,6458154, Ketinggian (Altitude) : 2019.06, Kemiringan (pitch) : 21.07, Kemiringan (roll) : -13.91
2026-05-21 10:53:20,6459158, Ketinggian (Altitude) : 2019.00, Kemiringan (pitch) : 5.97, Kemiringan (roll) : 2.83
