Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:29:32,5031470, Ketinggian (Altitude) : 1981.50, Kemiringan (pitch) : 1.98, Kemiringan (roll) : -14.59
2026-05-21 10:29:33,5032474, Ketinggian (Altitude) : 1981.50, Kemiringan (pitch) : 12.81, Kemiringan (roll) : 0.74
2026-05-21 10:29:34,5033478, Ketinggian (Altitude) : 1981.48, Kemiringan (pitch) : 10.83, Kemiringan (roll) : -6.30
2026-05-21 10:29:35,5034482, Ketinggian (Altitude) : 1981.45, Kemiringan (pitch) : 3.49, Kemiringan (roll) : 6.11
2026-05-21 10:29:36,5035486, Ketinggian (Altitude) : 1981.44, Kemiringan (pitch) : 6.85, Kemiringan (roll) : -10.08
2026-05-21 10:29:37,5036490, Ketinggian (Altitude) : 1981.40, Kemiringan (pitch) : -3.04, Kemiringan (roll) : -10.09
2026-05-21 10:29:38,5037494, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : 8.00, Kemiringan (roll) : 8.55
2026-05-21 10:29:39,5038498, Ketinggian (Altitude) : 1981.31, Kemiringan (pitch) : 10.38, Kemiringan (roll) : -0.22
2026-05-21 10:29:40,5039502, Ketinggian (Altitude) : 1981.27, Kemiringan (pitch) : -6.01, Kemiringan (roll) : -0.81
2026-05-21 10:29:41,5040506, Ketinggian (Altitude) : 1981.14, Kemiringan (pitch) : 5.40, Kemiringan (roll) : -0.89
2026-05-21 10:29:42,5041510, Ketinggian (Altitude) : 1981.05, Kemiringan (pitch) : 8.71, Kemiringan (roll) : -1.71
2026-05-21 10:29:43,5042514, Ketinggian (Altitude) : 1980.97, Kemiringan (pitch) : -5.73, Kemiringan (roll) : -5.95
2026-05-21 10:29:44,5043518, Ketinggian (Altitude) : 1980.82, Kemiringan (pitch) : 25.05, Kemiringan (roll) : -0.74
2026-05-21 10:29:45,5044522, Ketinggian (Altitude) : 1980.71, Kemiringan (pitch) : 16.70, Kemiringan (roll) : -21.80
2026-05-21 10:29:46,5045526, Ketinggian (Altitude) : 1980.65, Kemiringan (pitch) : 8.41, Kemiringan (roll) : -6.32
2026-05-21 10:29:47,5046530, Ketinggian (Altitude) : 1980.57, Kemiringan (pitch) : 9.13, Kemiringan (roll) : -3.88
2026-05-21 10:29:48,5047534, Ketinggian (Altitude) : 1980.45, Kemiringan (pitch) : 2.99, Kemiringan (roll) : -5.96
2026-05-21 10:29:49,5048538, Ketinggian (Altitude) : 1980.38, Kemiringan (pitch) : 11.60, Kemiringan (roll) : -12.38
