Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:56:44,6663974, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 10.43, Kemiringan (roll) : 20.66
2026-05-21 10:56:45,6664978, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 21.42, Kemiringan (roll) : 9.75
2026-05-21 10:56:46,6665982, Ketinggian (Altitude) : 2012.23, Kemiringan (pitch) : 6.67, Kemiringan (roll) : 3.89
2026-05-21 10:56:47,6666986, Ketinggian (Altitude) : 2012.20, Kemiringan (pitch) : 5.73, Kemiringan (roll) : -3.60
2026-05-21 10:56:49,6667990, Ketinggian (Altitude) : 2012.17, Kemiringan (pitch) : -7.88, Kemiringan (roll) : 3.07
2026-05-21 10:56:50,6668994, Ketinggian (Altitude) : 2012.13, Kemiringan (pitch) : 8.93, Kemiringan (roll) : 4.54
2026-05-21 10:56:51,6669998, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : 14.05, Kemiringan (roll) : -2.20
2026-05-21 10:56:52,6671002, Ketinggian (Altitude) : 2012.03, Kemiringan (pitch) : -2.14, Kemiringan (roll) : -4.44
2026-05-21 10:56:53,6672006, Ketinggian (Altitude) : 2011.95, Kemiringan (pitch) : 11.68, Kemiringan (roll) : -0.40
2026-05-21 10:56:54,6673010, Ketinggian (Altitude) : 2011.90, Kemiringan (pitch) : -5.19, Kemiringan (roll) : 0.00
2026-05-21 10:56:55,6674014, Ketinggian (Altitude) : 2011.82, Kemiringan (pitch) : 8.36, Kemiringan (roll) : 11.49
2026-05-21 10:56:56,6675018, Ketinggian (Altitude) : 2011.77, Kemiringan (pitch) : 11.00, Kemiringan (roll) : 0.24
2026-05-21 10:56:57,6676022, Ketinggian (Altitude) : 2011.68, Kemiringan (pitch) : 14.30, Kemiringan (roll) : -1.71
2026-05-21 10:56:58,6677026, Ketinggian (Altitude) : 2011.59, Kemiringan (pitch) : 17.26, Kemiringan (roll) : -2.02
2026-05-21 10:56:59,6678030, Ketinggian (Altitude) : 2011.51, Kemiringan (pitch) : 6.84, Kemiringan (roll) : 1.23
2026-05-21 10:57:00,6679034, Ketinggian (Altitude) : 2011.42, Kemiringan (pitch) : 3.83, Kemiringan (roll) : -1.00
2026-05-21 10:57:01,6680038, Ketinggian (Altitude) : 2011.32, Kemiringan (pitch) : -1.67, Kemiringan (roll) : 5.85
2026-05-21 10:57:02,6681042, Ketinggian (Altitude) : 2011.23, Kemiringan (pitch) : 11.57, Kemiringan (roll) : -0.99
2026-05-21 10:57:03,6682046, Ketinggian (Altitude) : 2011.12, Kemiringan (pitch) : 7.67, Kemiringan (roll) : -0.23
2026-05-21 10:57:04,6683050, Ketinggian (Altitude) : 2011.00, Kemiringan (pitch) : 12.10, Kemiringan (roll) : 2.40
2026-05-21 10:57:05,6684054, Ketinggian (Altitude) : 2010.93, Kemiringan (pitch) : 0.62, Kemiringan (roll) : 8.68
2026-05-21 10:57:06,6685058, Ketinggian (Altitude) : 2010.79, Kemiringan (pitch) : 4.35, Kemiringan (roll) : 10.06
2026-05-21 10:57:07,6686062, Ketinggian (Altitude) : 2010.67, Kemiringan (pitch) : 9.12, Kemiringan (roll) : 7.66
2026-05-21 10:57:08,6687066, Ketinggian (Altitude) : 2010.56, Kemiringan (pitch) : -5.01, Kemiringan (roll) : 6.12
2026-05-21 10:57:09,6688070, Ketinggian (Altitude) : 2010.51, Kemiringan (pitch) : 19.74, Kemiringan (roll) : -4.82
2026-05-21 10:57:10,6689074, Ketinggian (Altitude) : 2010.37, Kemiringan (pitch) : 1.30, Kemiringan (roll) : 5.36
2026-05-21 10:57:11,6690078, Ketinggian (Altitude) : 2010.28, Kemiringan (pitch) : 17.18, Kemiringan (roll) : 8.46
2026-05-21 10:57:12,6691082, Ketinggian (Altitude) : 2010.17, Kemiringan (pitch) : 18.87, Kemiringan (roll) : 3.44
2026-05-21 10:57:13,6692086, Ketinggian (Altitude) : 2010.05, Kemiringan (pitch) : 7.89, Kemiringan (roll) : 3.47
2026-05-21 10:57:14,6693090, Ketinggian (Altitude) : 2009.94, Kemiringan (pitch) : 15.73, Kemiringan (roll) : 10.53
2026-05-21 10:57:15,6694094, Ketinggian (Altitude) : 2009.82, Kemiringan (pitch) : 19.47, Kemiringan (roll) : 7.07
2026-05-21 10:57:16,6695098, Ketinggian (Altitude) : 2009.69, Kemiringan (pitch) : 14.63, Kemiringan (roll) : 15.56
2026-05-21 10:57:17,6696102, Ketinggian (Altitude) : 2009.62, Kemiringan (pitch) : 11.24, Kemiringan (roll) : 10.44
2026-05-21 10:57:18,6697106, Ketinggian (Altitude) : 2009.49, Kemiringan (pitch) : 7.18, Kemiringan (roll) : 6.55
2026-05-21 10:57:19,6698110, Ketinggian (Altitude) : 2009.37, Kemiringan (pitch) : 11.15, Kemiringan (roll) : 8.56
2026-05-21 10:57:20,6699114, Ketinggian (Altitude) : 2009.26, Kemiringan (pitch) : -15.03, Kemiringan (roll) : 13.24
