Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:32:33,5212190, Ketinggian (Altitude) : 1981.45, Kemiringan (pitch) : -0.48, Kemiringan (roll) : 14.41
2026-05-21 10:32:34,5213194, Ketinggian (Altitude) : 1981.48, Kemiringan (pitch) : 13.37, Kemiringan (roll) : 12.50
2026-05-21 10:32:35,5214198, Ketinggian (Altitude) : 1981.48, Kemiringan (pitch) : 14.15, Kemiringan (roll) : 13.81
2026-05-21 10:32:36,5215202, Ketinggian (Altitude) : 1981.51, Kemiringan (pitch) : -1.12, Kemiringan (roll) : 11.22
2026-05-21 10:32:37,5216206, Ketinggian (Altitude) : 1981.56, Kemiringan (pitch) : -0.09, Kemiringan (roll) : 7.64
2026-05-21 10:32:38,5217210, Ketinggian (Altitude) : 1981.56, Kemiringan (pitch) : -0.54, Kemiringan (roll) : 5.72
2026-05-21 10:32:39,5218214, Ketinggian (Altitude) : 1981.59, Kemiringan (pitch) : 2.45, Kemiringan (roll) : 7.19
2026-05-21 10:32:40,5219218, Ketinggian (Altitude) : 1981.59, Kemiringan (pitch) : -7.98, Kemiringan (roll) : 25.97
2026-05-21 10:32:41,5220222, Ketinggian (Altitude) : 1981.61, Kemiringan (pitch) : -6.89, Kemiringan (roll) : 20.21
2026-05-21 10:32:42,5221226, Ketinggian (Altitude) : 1981.61, Kemiringan (pitch) : -6.25, Kemiringan (roll) : 20.95
2026-05-21 10:32:43,5222230, Ketinggian (Altitude) : 1981.64, Kemiringan (pitch) : -3.22, Kemiringan (roll) : 18.53
2026-05-21 10:32:44,5223234, Ketinggian (Altitude) : 1981.66, Kemiringan (pitch) : 0.64, Kemiringan (roll) : 10.32
2026-05-21 10:32:45,5224238, Ketinggian (Altitude) : 1981.66, Kemiringan (pitch) : -25.79, Kemiringan (roll) : 26.57
2026-05-21 10:32:46,5225242, Ketinggian (Altitude) : 1981.69, Kemiringan (pitch) : 7.25, Kemiringan (roll) : 8.66
2026-05-21 10:32:47,5226246, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 11.22, Kemiringan (roll) : 0.25
2026-05-21 10:32:48,5227250, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 6.83, Kemiringan (roll) : -0.38
2026-05-21 10:32:49,5228254, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 5.98, Kemiringan (roll) : 0.52
2026-05-21 10:32:50,5229258, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 9.17, Kemiringan (roll) : 4.25
2026-05-21 10:32:51,5230262, Ketinggian (Altitude) : 1981.72, Kemiringan (pitch) : -0.11, Kemiringan (roll) : 2.30
2026-05-21 10:32:52,5231266, Ketinggian (Altitude) : 1981.70, Kemiringan (pitch) : 2.42, Kemiringan (roll) : 1.35
2026-05-21 10:32:53,5232270, Ketinggian (Altitude) : 1981.73, Kemiringan (pitch) : 10.00, Kemiringan (roll) : 3.17
2026-05-21 10:32:54,5233274, Ketinggian (Altitude) : 1981.73, Kemiringan (pitch) : -7.90, Kemiringan (roll) : 13.70
2026-05-21 10:32:55,5234278, Ketinggian (Altitude) : 1981.73, Kemiringan (pitch) : 8.64, Kemiringan (roll) : 27.47
2026-05-21 10:32:56,5235282, Ketinggian (Altitude) : 1981.76, Kemiringan (pitch) : 4.22, Kemiringan (roll) : 15.95
2026-05-21 10:32:57,5236286, Ketinggian (Altitude) : 1981.79, Kemiringan (pitch) : 33.19, Kemiringan (roll) : 6.83
2026-05-21 10:32:58,5237290, Ketinggian (Altitude) : 1981.79, Kemiringan (pitch) : 5.11, Kemiringan (roll) : 11.79
2026-05-21 10:32:59,5238294, Ketinggian (Altitude) : 1981.82, Kemiringan (pitch) : -18.21, Kemiringan (roll) : 14.77
2026-05-21 10:33:00,5239298, Ketinggian (Altitude) : 1981.86, Kemiringan (pitch) : -11.06, Kemiringan (roll) : 15.13
2026-05-21 10:33:01,5240302, Ketinggian (Altitude) : 1981.89, Kemiringan (pitch) : -4.11, Kemiringan (roll) : 5.11
2026-05-21 10:33:02,5241306, Ketinggian (Altitude) : 1981.90, Kemiringan (pitch) : 16.68, Kemiringan (roll) : 13.45
2026-05-21 10:33:03,5242310, Ketinggian (Altitude) : 1981.97, Kemiringan (pitch) : 10.48, Kemiringan (roll) : 21.58
2026-05-21 10:33:04,5243314, Ketinggian (Altitude) : 1982.03, Kemiringan (pitch) : 5.29, Kemiringan (roll) : 0.93
2026-05-21 10:33:05,5244318, Ketinggian (Altitude) : 1982.05, Kemiringan (pitch) : 21.55, Kemiringan (roll) : 22.07
2026-05-21 10:33:06,5245322, Ketinggian (Altitude) : 1982.10, Kemiringan (pitch) : 14.22, Kemiringan (roll) : 8.13
2026-05-21 10:33:07,5246326, Ketinggian (Altitude) : 1982.16, Kemiringan (pitch) : 13.35, Kemiringan (roll) : 2.94
2026-05-21 10:33:08,5247330, Ketinggian (Altitude) : 1982.19, Kemiringan (pitch) : 18.75, Kemiringan (roll) : 5.17
2026-05-21 10:33:09,5248334, Ketinggian (Altitude) : 1982.24, Kemiringan (pitch) : -9.60, Kemiringan (roll) : 5.19
2026-05-21 10:33:10,5249338, Ketinggian (Altitude) : 1982.30, Kemiringan (pitch) : 6.59, Kemiringan (roll) : 1.42
2026-05-21 10:33:11,5250342, Ketinggian (Altitude) : 1982.36, Kemiringan (pitch) : 2.78, Kemiringan (roll) : 5.99
2026-05-21 10:33:12,5251346, Ketinggian (Altitude) : 1982.42, Kemiringan (pitch) : 1.42, Kemiringan (roll) : 1.88
2026-05-21 10:33:13,5252350, Ketinggian (Altitude) : 1982.46, Kemiringan (pitch) : 3.57, Kemiringan (roll) : 9.59
2026-05-21 10:33:14,5253354, Ketinggian (Altitude) : 1982.53, Kemiringan (pitch) : 12.64, Kemiringan (roll) : 1.22
2026-05-21 10:33:15,5254358, Ketinggian (Altitude) : 1982.61, Kemiringan (pitch) : 12.91, Kemiringan (roll) : 3.56
2026-05-21 10:33:16,5255362, Ketinggian (Altitude) : 1982.69, Kemiringan (pitch) : -6.15, Kemiringan (roll) : -2.80
2026-05-21 10:33:17,5256366, Ketinggian (Altitude) : 1982.73, Kemiringan (pitch) : -26.21, Kemiringan (roll) : -14.23
