Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:03:12,3451174, Ketinggian (Altitude) : 1982.29, Kemiringan (pitch) : 1.47, Kemiringan (roll) : -1.50
2026-05-21 10:03:13,3452178, Ketinggian (Altitude) : 1982.32, Kemiringan (pitch) : 7.49, Kemiringan (roll) : -5.67
2026-05-21 10:03:14,3453182, Ketinggian (Altitude) : 1982.38, Kemiringan (pitch) : 12.11, Kemiringan (roll) : -4.05
2026-05-21 10:03:15,3454186, Ketinggian (Altitude) : 1982.43, Kemiringan (pitch) : -9.98, Kemiringan (roll) : 4.16
2026-05-21 10:03:16,3455190, Ketinggian (Altitude) : 1982.48, Kemiringan (pitch) : 9.94, Kemiringan (roll) : 5.60
2026-05-21 10:03:17,3456194, Ketinggian (Altitude) : 1982.52, Kemiringan (pitch) : 2.63, Kemiringan (roll) : 4.75
2026-05-21 10:03:18,3457198, Ketinggian (Altitude) : 1982.58, Kemiringan (pitch) : 8.63, Kemiringan (roll) : -0.54
2026-05-21 10:03:19,3458202, Ketinggian (Altitude) : 1982.64, Kemiringan (pitch) : -5.52, Kemiringan (roll) : -3.98
2026-05-21 10:03:20,3459206, Ketinggian (Altitude) : 1982.66, Kemiringan (pitch) : -1.23, Kemiringan (roll) : -3.39
2026-05-21 10:03:21,3460210, Ketinggian (Altitude) : 1982.72, Kemiringan (pitch) : 9.05, Kemiringan (roll) : -7.78
2026-05-21 10:03:22,3461214, Ketinggian (Altitude) : 1982.75, Kemiringan (pitch) : 12.90, Kemiringan (roll) : -12.69
2026-05-21 10:03:23,3462218, Ketinggian (Altitude) : 1982.81, Kemiringan (pitch) : -0.67, Kemiringan (roll) : 7.29
2026-05-21 10:03:24,3463222, Ketinggian (Altitude) : 1982.86, Kemiringan (pitch) : -1.41, Kemiringan (roll) : 5.24
2026-05-21 10:03:25,3464226, Ketinggian (Altitude) : 1982.90, Kemiringan (pitch) : 4.43, Kemiringan (roll) : -0.86
2026-05-21 10:03:26,3465230, Ketinggian (Altitude) : 1982.95, Kemiringan (pitch) : 3.32, Kemiringan (roll) : -2.89
2026-05-21 10:03:27,3466234, Ketinggian (Altitude) : 1983.01, Kemiringan (pitch) : -11.03, Kemiringan (roll) : -1.99
2026-05-21 10:03:28,3467238, Ketinggian (Altitude) : 1983.07, Kemiringan (pitch) : 4.75, Kemiringan (roll) : 0.71
2026-05-21 10:03:29,3468242, Ketinggian (Altitude) : 1983.09, Kemiringan (pitch) : 15.39, Kemiringan (roll) : -2.11
2026-05-21 10:03:30,3469246, Ketinggian (Altitude) : 1983.15, Kemiringan (pitch) : -3.94, Kemiringan (roll) : -1.26
2026-05-21 10:03:31,3470250, Ketinggian (Altitude) : 1983.21, Kemiringan (pitch) : -2.78, Kemiringan (roll) : 3.30
2026-05-21 10:03:32,3471254, Ketinggian (Altitude) : 1983.24, Kemiringan (pitch) : -1.65, Kemiringan (roll) : 3.20
2026-05-21 10:03:33,3472258, Ketinggian (Altitude) : 1983.28, Kemiringan (pitch) : -4.75, Kemiringan (roll) : -6.27
2026-05-21 10:03:34,3473262, Ketinggian (Altitude) : 1983.31, Kemiringan (pitch) : -3.97, Kemiringan (roll) : -5.47
2026-05-21 10:03:35,3474266, Ketinggian (Altitude) : 1983.34, Kemiringan (pitch) : -7.76, Kemiringan (roll) : -4.45
2026-05-21 10:03:36,3475270, Ketinggian (Altitude) : 1983.34, Kemiringan (pitch) : 3.98, Kemiringan (roll) : -6.80
2026-05-21 10:03:37,3476274, Ketinggian (Altitude) : 1983.39, Kemiringan (pitch) : -5.43, Kemiringan (roll) : 5.19
2026-05-21 10:03:38,3477278, Ketinggian (Altitude) : 1983.40, Kemiringan (pitch) : -0.23, Kemiringan (roll) : 0.29
2026-05-21 10:03:39,3478282, Ketinggian (Altitude) : 1983.44, Kemiringan (pitch) : -4.37, Kemiringan (roll) : -1.30
2026-05-21 10:03:40,3479286, Ketinggian (Altitude) : 1983.47, Kemiringan (pitch) : -7.98, Kemiringan (roll) : -3.77
2026-05-21 10:03:41,3480290, Ketinggian (Altitude) : 1983.46, Kemiringan (pitch) : -6.69, Kemiringan (roll) : -3.07
